markup,product_type,code,description,ipi,supplier_id,supplier_price,width
"2,28",3,11039,veludo listrado,0,1,"180,14597","1,40"
"2,28",3,11040,black out (bloqueia 70%),0,1,"82,88925","1,50"
"2,28",3,11041,black out (bloqueia 70%),0,1,"86,26456","1,50"
"2,28",3,11042,black out (bloqueia 70%),0,1,"82,88925","1,50"
"2,28",3,11043,algodão estampado,0,1,"106,0385","1,40"
"2,28",3,11044,algodão estampado,0,1,"106,0385","1,40"
"2,28",3,11045,algodão estampado,0,1,"106,0385","1,40"
"2,28",3,11046,linho estampado,0,1,"173,90314","1,40"
"2,28",3,11047,linho estampado,0,1,"173,90314","1,40"
"2,28",3,11048,linho estampado,0,1,"173,90314","1,40"
"2,28",3,11049,jacquard,0,1,"131,36826","1,40"
"2,28",3,11050,jacquard,0,1,"149,35","1,40"
"2,28",3,11051,jacquard,0,1,"131,36826","1,40"
"2,28",3,11052,jacquard,0,1,"149,35","1,40"
"2,28",3,11053,jacquard,0,1,"149,35","1,40"
"2,28",3,11054,linho estampado,0,1,"173,90314","1,40"
"2,28",3,11055,cotelê,0,1,"103,6489","1,40"
"2,28",3,11056,cotelê,0,1,"65,59452","1,40"
"2,28",3,11057,cotelê,0,1,"110,519","1,40"
"2,28",3,11058,rústico,0,1,"110,519","1,40"
"2,28",3,11059,sued,0,1,"72,46462","1,40"
"2,28",3,11060,rústico,0,1,"68,9997","1,40"
"2,28",3,11061,sued,0,1,"68,9997","1,40"
"2,28",3,11062,sued,0,1,"72,46462","1,40"
"2,28",3,11063,rústico,0,1,"70,97112","1,40"
"2,28",3,11064,rústico,0,1,"110,519","1,40"
"2,28",3,11065,linho,0,1,"142,4799","1,40"
"2,28",3,11066,tafetá,0,1,"116,85144","1,40"
"2,28",3,11067,tafetá,0,1,"108,39823","1,40"
"2,28",3,11068,organza de seda,0,1,"118,37481","1,40"
"2,28",3,11069,palha de seda,0,1,"146,60196","1,40"
"2,28",3,11070,crepe de seda,0,1,"131,87605","1,40"
"2,28",3,11071,seda anarruga,0,1,"191,55631","1,40"
"2,28",3,11072,seda rústica,0,1,"131,87605","1,40"
"2,28",3,11073,seda,0,1,"197,82901","1,40"
"2,28",3,11074,seda,0,1,"134,50461","1,40"
"2,28",3,11075,gaze,0,1,"59,53091","1,40"
"2,28",3,11076,seda,0,1,"250,04177","1,40"
"2,28",3,11077,algodão xadrez,0,1,"94,53855","1,40"
"2,28",3,11078,algodão listrado,0,1,"94,53855","1,40"
"2,28",3,11079,algodão listrado,0,1,"94,53855","1,40"
"2,28",3,11080,algodão xadrez,0,1,"94,53855","1,40"
"2,28",3,11081,algodão xadrez,0,1,"94,53855","1,40"
"2,28",3,11082,algodão listrado,0,1,"94,53855","1,40"
"2,28",3,11083,linho bordado,0,1,"225,5185","1,40"
"2,28",3,11084,linho bordado,0,1,"186,9862","1,40"
"2,28",3,11085,linho bordado,0,1,"225,5185","1,40"
"2,28",3,11086,linho bordado,0,1,"262,5573","1,40"
"2,28",3,11087,camurça listrada,0,1,"131,428","1,40"
"2,28",3,11088,camurça geométrica,0,1,"131,428","1,40"
"2,28",3,11089,algodão listrado,0,1,"84,50223","1,40"
"2,28",3,11090,algodão xadrez,0,1,"84,50223","1,40"
"2,28",3,11091,linho bordado,0,1,"186,9862","1,35"
"2,28",3,11092,linho bordado,0,1,"228,5055","1,35"
"2,28",3,11093,linho bordado,0,1,"228,5055","1,35"
"2,28",3,11094,linho bordado,0,1,"266,4404","1,35"
"2,28",3,11095,acquablock,0,1,"99,7658","1,40"
"2,28",3,11096,acquablock,0,1,"99,7658","1,40"
"2,28",3,11097,acquablock,0,1,"99,7658","1,40"
"2,28",3,11098,acquablock,0,1,"99,7658","1,40"
"2,28",3,11099,algodão xadrez,0,1,"84,50223","1,40"
"2,28",3,11100,algodão listrado,0,1,"84,50223","1,40"
"2,28",3,11101,chevron,0,1,"223,4276","1,40"
"2,28",3,11102,chevron,0,1,"223,4276","1,40"
"2,28",3,11103,chevron,0,1,"266,02222","1,40"
"2,28",3,11104,chevron,0,1,"208,7913","1,40"
"2,28",3,11105,chevron,0,1,"249,62359","1,40"
"2,28",3,11106,chevron,0,1,"249,62359","1,40"
"2,28",3,11107,chevron,0,1,"266,02222","1,40"
"2,28",3,11108,chevron,0,1,"249,62359","1,40"
"2,28",3,11109,linho listrado,0,1,"162,76163","1,40"
"2,28",3,11110,linho listrado,0,1,"152,90453","1,40"
"2,28",3,11111,linho listrado,0,1,"167,98888","1,40"
"2,28",3,11112,organza listrada,0,1,"78,16979","2,96"
"2,28",3,11113,seda mista,0,1,"77,0646","1,40"
"2,28",3,11114,sarja,0,1,"99,91515","1,40"
"2,28",3,11115,camurça estampada,0,1,"131,428","1,40"
"2,28",3,11116,camurça listrada,0,1,"131,428","1,40"
"2,28",3,11117,camurça listrada,0,1,"131,428","1,40"
"2,28",3,11118,camurça estampada,0,1,"131,428","1,40"
"2,28",3,11119,camurça estampada,0,1,"131,428","1,40"
"2,28",3,11120,acquablock,0,1,"92,8957","1,40"
"2,28",3,11121,jeans bordado,0,1,"276,20789","1,40"
"2,28",3,11122,jeans bordado,0,1,"237,49637","1,40"
"2,28",3,11123,jeans bordado,0,1,"256,85213","1,40"
"2,28",3,11124,sarja,0,1,"97,79438","1,40"
"2,28",3,11125,jeans  ,0,1,"97,6749","1,40"
"2,28",3,11126,jeans,0,1,"87,93728","1,40"
"2,28",3,11127,jeans listrado,0,1,"96,68919","1,40"
"2,28",3,11128,jeans,0,1,"90,11779","1,40"
"2,28",3,11129,jeans,0,1,"86,50352","1,40"
"2,28",3,11130,chevron,0,1,"96,68919","1,40"
"2,28",3,11131,jeans,0,1,"105,02292","1,40"
"2,28",3,11132,jeans,0,1,"102,51384","1,40"
"2,28",3,11133,cotelê,0,1,"101,37878","1,40"
"2,28",3,11134,sarja bordada,0,1,"340,518","1,35"
"2,28",3,11135,sarja bordada,0,1,"293,38314","1,35"
"2,28",3,11136,algodão listrado,0,1,"71,0906","1,40"
"2,28",3,11137,algodão listrado,0,1,"71,0906","1,40"
"2,28",3,11138,algodão listrado,0,1,"71,0906","1,40"
"2,28",3,11139,algodão listrado,0,1,"71,0906","1,40"
"2,28",3,11140,jacquard,0,1,"96,74893","1,40"
"2,28",3,11141,jacquard,0,1,"96,74893","1,40"
"2,28",3,11142,jacquard,0,1,"96,74893","1,40"
"2,28",3,11143,jacquard,0,1,"96,74893","1,40"
"2,28",3,11144,jacquard,0,1,"96,74893","1,40"
"2,28",3,11145,jacquard,0,1,"83,66587","1,40"
"2,28",3,11146,jacquard,0,1,"83,66587","1,40"
"2,28",3,11147,jacquard,0,1,"83,66587","1,40"
"2,28",3,11148,jacquard,0,1,"83,66587","1,40"
"2,28",3,11149,rústico,0,1,"41,2206","3,00"
"2,28",3,11150,algodão xadrez,0,1,"84,50223","1,40"
"2,28",3,11151,algodão xadrez,0,1,"84,50223","1,40"
"2,28",3,11152,algodão xadrez,0,1,"84,50223","1,40"
"2,28",3,11153,algodão xadrez,0,1,"84,50223","1,40"
"2,28",3,11154,algodão listrado,0,1,"84,50223","1,40"
"2,28",3,11155,algodão listrado,0,1,"84,50223","1,40"
"2,28",3,11156,algodão listrado,0,1,"84,50223","1,40"
"2,28",3,11157,algodão listrado,0,1,"84,50223","1,40"
"2,28",3,11158,algodão listrado,0,1,"84,50223","1,40"
"2,28",3,11159,algodão listrado,0,1,"84,50223","1,40"
"2,28",3,11160,algodão xadrez,0,1,"84,50223","1,40"
"2,28",3,11161,algodão xadrez,0,1,"84,50223","1,40"
"2,28",3,11162,algodão xadrez,0,1,"84,50223","1,40"
"2,28",3,11163,algodão listrado,0,1,"84,50223","1,40"
"2,28",3,11164,algodão xadrez,0,1,"84,50223","1,40"
"2,28",3,11165,algodão listrado,0,1,"84,50223","1,40"
"2,28",3,11166,veludo listrado,0,1,"158,9084","1,40"
"2,28",3,11167,veludo,0,1,"163,0902","1,40"
"2,28",3,11168,náutico,0,1,"71,9867","1,40"
"2,28",3,11169,camurça chevron,0,1,"149,0513","1,40"
"2,28",3,11170,camurça geométrica,0,1,"149,0513","1,40"
"2,28",3,11171,camurça listrada,0,1,"149,0513","1,40"
"2,28",3,11172,couro sintético,0,1,"71,9867","1,40"
"2,28",3,11173,couro sintético,0,1,"67,2075","1,40"
"2,28",3,11174,couro sintético,0,1,"66,3114","1,40"
"2,28",3,11175,couro sintético,0,1,"52,2725","1,35"
"2,28",3,11176,couro sintético,0,1,"57,6491","1,35"
"2,28",3,11177,couro sintético,0,1,"71,0906","1,35"
"2,28",3,11178,couro sintético,0,1,"71,0906","1,35"
"2,28",3,11179,algodão xadrez,0,1,"98,42165","1,40"
"2,28",3,11180,algodão listrado,0,1,"98,42165","1,40"
"2,28",3,11181,algodão xadrez,0,1,"98,42165","1,40"
"2,28",3,11182,algodão xadrez,0,1,"98,42165","1,40"
"2,28",3,11183,algodão listrado,0,1,"98,42165","1,40"
"2,28",3,11184,algodão xadrez,0,1,"98,42165","1,40"
"2,28",3,11185,algodão listrado,0,1,"98,42165","1,40"
"2,28",3,11186,algodão xadrez,0,1,"98,42165","1,40"
"2,28",3,11187,algodão listrado,0,1,"98,42165","1,40"
"2,28",3,11188,algodão xadrez,0,1,"98,42165","1,40"
"2,28",3,11189,algodão listrado,0,1,"98,42165","1,40"
"2,28",3,11190,algodão listrado,0,1,"98,42165","1,40"
"2,28",3,11191,algodão listrado,0,1,"98,42165","1,40"
"2,28",3,11192,algodão xadrez,0,1,"98,42165","1,40"
"2,28",3,11193,algodão xadrez,0,1,"98,42165","1,40"
"2,28",3,11194,algodão listrado,0,1,"98,42165","1,40"
"2,28",3,11196,linho misto,0,1,"109,17485","1,40"
"2,28",3,11197,linho misto,0,1,"118,34494","1,40"
"2,28",3,11198,linho misto,0,1,"131,93579","1,40"
"2,28",3,11199,linho misto,0,1,"92,44765","1,40"
"2,28",3,11200,linho misto,0,1,"100,81125","1,40"
"2,28",3,11201,linho misto,0,1,"120,3761","1,40"
"2,28",3,11202,linho misto,0,1,"125,1553","1,40"
"2,28",3,11203,linho misto,0,1,"92,44765","1,40"
"2,28",3,11204,linho misto,0,1,"86,83209","1,40"
"2,28",3,11205,linho misto,0,1,"92,44765","1,40"
"2,28",3,11206,linho misto,0,1,"131,93579","1,40"
"2,28",3,11207,linho misto,0,1,"118,34494","1,40"
"2,28",3,11208,algodão listrado,0,1,"77,662","1,40"
"2,28",3,11209,linho misto,0,1,"104,2463","1,40"
"2,28",3,11210,linho misto,0,1,"107,08395","1,40"
"2,28",3,11211,linho misto,0,1,"125,1553","1,40"
"2,28",3,11212,linho misto,0,1,"125,1553","1,40"
"2,28",3,11213,linho misto,0,1,"116,04495","1,40"
"2,28",3,11214,linho misto,0,1,"131,93579","1,40"
"2,28",3,11215,linho misto,0,1,"118,34494","1,40"
"2,28",3,11216,linho misto,0,1,"114,79041","1,40"
"2,28",3,11217,linho misto,0,1,"104,2463","1,40"
"2,28",3,11218,linho misto,0,1,"116,04495","1,40"
"2,28",3,11219,linho misto,0,1,"131,93579","1,40"
"2,28",3,11220,estampado,0,1,"139,7916","1,40"
"2,28",3,11221,estampado,0,1,"139,7916","1,40"
"2,28",3,11222,estampado,0,1,"139,7916","1,40"
"2,28",3,11223,área externa,0,1,"159,8045","1,60"
"2,28",3,11224,estampado,0,1,"139,7916","1,40"
"2,28",3,11225,estampado,0,1,"139,7916","1,40"
"2,28",3,11226,estampado,0,1,"139,7916","1,40"
"2,28",3,11227,listrado,0,1,"139,7916","1,40"
"2,28",3,11228,área externa,0,1,"128,441","1,60"
"2,28",3,11229,área externa,0,1,"128,441","1,60"
"2,28",3,11230,área externa,0,1,"169,09407","1,35"
"2,28",3,11231,área externa,0,1,"152,337","1,60"
"2,28",3,11232,área externa,0,1,"118,13585","1,35"
"2,28",3,11233,área externa,0,1,"128,441","1,60"
"2,28",3,11234,área externa,0,1,"118,13585","1,35"
"2,28",3,11235,área externa,0,1,"118,13585","1,35"
"2,28",3,11236,área externa,0,1,"118,13585","1,35"
"2,28",3,11237,área externa,0,1,"123,15401","1,40"
"2,28",3,11238,área externa,0,1,"123,15401","1,40"
"2,28",3,11239,área externa,0,1,"169,84082","1,40"
"2,28",3,11240,área externa,0,1,"123,15401","1,40"
"2,28",3,11241,área externa,0,1,"123,15401","1,40"
"2,28",3,11242,área externa,0,1,"123,15401","1,40"
"2,28",3,11243,área externa,0,1,"178,74208","1,35"
"2,28",3,11244,área externa,0,1,"123,15401","1,40"
"2,28",3,11245,área externa,0,1,"169,84082","1,40"
"2,28",3,11246,jacquard,0,1,"104,57487","1,35"
"2,28",3,11247,jacquard,0,1,"104,57487","1,35"
"2,28",3,11248,jacquard,0,1,"104,57487","1,35"
"2,28",3,11249,jacquard,0,1,"104,57487","1,35"
"2,28",3,11250,jacquard,0,1,"97,28659","1,35"
"2,28",3,11251,jacquard,0,1,"104,57487","1,35"
"2,28",3,11252,camurça,0,1,"534,0756","1,40"
"2,28",3,11253,voil,0,1,"55,88677","3,00"
"2,28",3,11254,linho misto,0,1,"73,42046","2,90"
"2,28",3,11255,rustico,0,1,"44,14786","3,00"
"2,28",3,11256,voil   ,0,1,"46,5972","3,00"
"2,28",3,11257,voil,0,1,"38,74139","3,00"
"2,28",3,11258,gaze,0,1,"44,68552","3,00"
"2,28",3,11259,voil,0,1,"47,40369","3,00"
"2,28",3,11260,tafeta,0,1,"48,74784","3,00"
"2,28",3,11261,voil listrado,0,1,"35,75439","3,00"
"2,28",3,11262,voil listrado,0,1,"37,09854","3,00"
"2,28",3,11263,organza,0,1,"49,04654","3,00"
"2,28",3,11264,organza,0,1,"55,79716","3,00"
"2,28",3,11265,linho misto,0,1,"73,42046","2,90"
"2,28",3,11266,rustico,0,1,"50,12186","3,00"
"2,28",3,11267,rustico,0,1,"50,12186","3,00"
"2,28",3,11268,voil listrado,0,1,"49,04654","3,00"
"2,28",3,11269,voil,0,1,"49,04654","3,00"
"2,28",3,11270,voil listrado,0,1,"49,04654","3,00"
"2,28",3,11271,voil,0,1,"57,97767","3,00"
"2,28",3,11272,voil listrado,0,1,"49,04654","3,00"
"2,28",3,11273,voil,0,1,"57,97767","3,00"
"2,28",3,11274,voil,0,1,"42,53488","3,00"
"2,28",3,11275,voil,0,1,"42,53488","3,00"
"2,28",3,11276,voil,0,1,"42,53488","3,00"
"2,28",3,11277,voil,0,1,"42,53488","3,00"
"2,28",3,11278,tafeta,0,1,"65,56465","3,00"
"2,28",3,11279,tafeta,0,1,"54,72184","3,00"
"2,28",3,11280,organza,0,1,"49,04654","3,00"
"2,28",3,11281,organza,0,1,"53,37769","3,00"
"2,28",3,11282,organza,0,1,"53,37769","3,00"
"2,28",3,11283,organza,0,1,"59,88935","3,00"
"2,28",3,11284,organza,0,1,"59,88935","3,00"
"2,28",3,11285,organza,0,1,"49,04654","3,00"
"2,28",3,11286,linho misto,0,1,"83,99444","3,00"
"2,28",3,11287,linho misto,0,1,"77,78148","3,00"
"2,28",3,11288,linho misto,0,1,"77,78148","3,00"
"2,28",3,11289,linho misto,0,1,"84,26327","3,00"
"2,28",3,11290,linho misto,0,1,"84,26327","3,00"
"2,28",3,11291,voil listrado,0,1,"45,79071","2,90"
"2,28",3,11292,voil listrado,0,1,"45,79071","2,90"
"2,28",3,11293,voil listrado,0,1,"35,21673","3,00"
"2,28",3,11294,organza listrada,0,1,"44,83487","3,00"
"2,28",3,11295,linho misto,0,1,"73,15163","3,00"
"2,28",3,11296,voil listrado,0,1,"39,01022","3,00"
"2,28",3,11297,organza listrada,0,1,"38,20373","2,90"
"2,28",3,11298,voil listrado,0,1,"46,05954","3,00"
"2,28",3,11299,voil listrado,0,1,"46,05954","3,00"
"2,28",3,11300,voil listrado,0,1,"71,3893","3,00"
"2,28",3,11301,voil listrado,0,1,"70,97112","3,00"
"2,28",3,11302,voil listrado,0,1,"60,42701","3,00"
"2,28",3,11303,voil listrado,0,1,"60,42701","3,00"
"2,28",3,11304,voil listrado,0,1,"60,42701","3,00"
"2,28",3,11305,organza listrada,0,1,"65,56465","3,00"
"2,28",3,11306,voil rústico,0,1,"51,73484","3,00"
"2,28",3,11307,voil rústico,0,1,"51,73484","3,00"
"2,28",3,11308,voil listrado,0,1,"42,53488","3,00"
"2,28",3,11309,organza listrada,0,1,"42,53488","3,00"
"2,28",3,11310,voil listrado,0,1,"52,84003","3,00"
"2,28",3,11311,voil listrado,0,1,"52,84003","3,00"
"2,28",3,11312,voil listrado,0,1,"52,84003","3,00"
"2,28",3,11313,voil listrado,0,1,"45,52188","3,00"
"2,28",3,11314,organza listrada,0,1,"84,47236","3,00"
"2,28",3,11315,organza listrada,0,1,"94,0905","2,95"
"2,28",3,11316,devorê,0,1,"108,90602","2,80"
"2,28",3,11317,devorê,0,1,"108,90602","2,80"
"2,28",3,11318,devorê,0,1,"99,67619","2,80"
"2,28",3,11319,devorê,0,1,"99,67619","2,80"
"2,28",3,11320,devorê,0,1,"105,20214","2,80"
"2,28",3,11321,linho misto,0,1,"85,78664","2,90"
"2,28",3,11322,devorê,0,1,"105,20214","2,80"
"2,28",3,11323,linho,0,1,"159,56554","2,80"
"2,28",3,11324,organza listrada,0,1,"83,54639","3,00"
"2,28",3,11325,forro,0,1,"37,6362","3,00"
"2,28",3,11326,seda mista,0,1,"134,89292","3,00"
"2,28",3,11327,seda mista,0,1,"134,89292","3,00"
"2,28",3,11328,linho,0,1,"137,402","3,00"
"2,28",3,11329,organza listrada,0,1,"96,62945","3,00"
"2,28",3,11330,linho misto,0,1,"107,29304","2,90"
"2,28",3,11331,organza listrada,0,1,"82,82951","3,00"
"2,28",3,11332,organza listrada,0,1,"109,41381","3,00"
"2,28",3,11333,flamê,0,1,"64,01141","3,00"
"2,28",3,11334,linho misto,0,1,"107,29304","2,90"
"2,28",3,11335,linho misto,0,1,"107,29304","2,90"
"2,28",3,11336,linho misto,0,1,"107,29304","2,90"
"2,28",3,11337,linho misto,0,1,"107,29304","2,90"
"2,28",3,11338,linho misto,0,1,"107,29304","2,90"
"2,28",3,11339,algodão estampado,0,1,"116,43326","1,40"
"2,28",3,11340,algodão estampado,0,1,"116,43326","1,40"
"2,28",3,11341,algodão estampado,0,1,"116,43326","1,40"
"2,28",3,11342,algodão estampado,0,1,"116,43326","1,40"
"2,28",3,11343,algodão estampado,0,1,"116,43326","1,40"
"2,28",3,11344,algodão estampado,0,1,"116,43326","1,40"
"2,28",3,11345,linho misto,0,1,"102,39436","1,40"
"2,28",3,11346,rústico,0,1,"88,62429","1,40"
"2,28",3,11347,rústico,0,1,"134,7137","1,40"
"2,28",3,11348,linho misto,0,1,"93,82167","1,40"
"2,28",3,11349,rústico,0,1,"99,55671","1,40"
"2,28",3,11350,algodão estampado,0,1,"116,43326","1,40"
"2,28",3,11351,camurça lisa,0,1,"82,71003","1,40"
"2,28",3,11352,camurça estampada,0,1,"125,00595","1,40"
"2,28",3,11353,camurça estampada,0,1,"125,00595","1,40"
"2,28",3,11354,camurça estampada,0,1,"125,00595","1,40"
"2,28",3,11355,camurça estampada,0,1,"125,00595","1,40"
"2,28",3,11356,camurça estampada,0,1,"125,00595","1,40"
"2,28",3,11357,camurça estampada,0,1,"125,00595","1,40"
"2,28",3,11358,jacquard,0,1,"218,17048","1,40"
"2,28",3,11359,jacquard,0,1,"218,17048","1,40"
"2,28",3,11360,jacquard,0,1,"218,17048","1,40"
"2,28",3,11361,jacquard,0,1,"218,17048","1,40"
"2,28",3,11362,veludo listrado,0,1,"158,9084","1,40"
"2,28",3,11363,veludo,0,1,"162,85124","1,40"
"2,28",3,11364,veludo jacquard,0,1,"162,85124","1,40"
"2,28",3,11365,veludo jacquard,0,1,"162,85124","1,40"
"2,28",3,11366,estampado,0,1,"127,90334","1,40"
"2,28",3,11367,estampado,0,1,"127,90334","1,40"
"2,28",3,11368,estampado,0,1,"127,90334","1,40"
"2,28",3,11369,estampado,0,1,"127,90334","1,40"
"2,28",3,11370,estampado,0,1,"127,90334","1,40"
"2,28",3,11371,estampado,0,1,"127,90334","1,40"
"2,28",3,11372,estampado,0,1,"127,90334","1,40"
"2,28",3,11373,estampado,0,1,"127,90334","1,40"
"2,28",3,11374,estampado,0,1,"127,90334","1,40"
"2,28",3,11375,estampado,0,1,"127,90334","1,40"
"2,28",3,11376,estampado,0,1,"116,43326","1,40"
"2,28",3,11377,linho listrado,0,1,"146,9604","1,40"
"2,28",3,11378,chevron,0,1,"211,1809","1,40"
"2,28",3,11379,linho listrado,0,1,"146,9604","1,40"
"2,28",3,11380,linho liso,0,1,"149,9474","1,40"
"2,28",3,11381,chevron,0,1,"194,12513","1,40"
"2,28",3,11382,linho listrado,0,1,"146,9604","1,40"
"2,28",3,11383,linho listrado,0,1,"146,9604","1,40"
"2,28",3,11384,linho listrado,0,1,"146,9604","1,40"
"2,28",3,11385,linho listrado,0,1,"146,9604","1,40"
"2,28",3,11386,chevron listrado,0,1,"149,9474","1,40"
"2,28",3,11387,linho xadrez,0,1,"175,0382","1,40"
"2,28",3,11388,linho listrado,0,1,"163,9863","1,40"
"2,28",3,11389,crochê,0,1,"244,21712","1,40"
"2,28",3,11390,crochê,0,1,"234,92755","1,40"
"2,28",3,11391,crochê,0,1,"234,92755","1,40"
"2,28",3,11392,crochê,0,1,"234,92755","1,40"
"2,28",3,11393,crochê,0,1,"255,62746","1,40"
"2,28",3,11394,camurça péle,0,1,"139,94095","1,35"
"2,28",3,11395,camurça péle,0,1,"139,94095","1,35"
"2,28",3,11396,camurça péle,0,1,"139,94095","1,35"
"2,28",3,11397,camurça péle,0,1,"103,82812","1,35"
"2,28",3,11398,camurça péle,0,1,"139,94095","1,35"
"2,28",3,11399,camurça péle,0,1,"139,94095","1,35"
"2,28",3,11400,camurça péle,0,1,"139,94095","1,35"
"2,28",3,11401,camurça péle,0,1,"139,94095","1,35"
"2,28",3,11402,camurça péle,0,1,"139,94095","1,35"
"2,28",3,11403,camurça péle,0,1,"139,94095","1,35"
"2,28",3,11404,camurça péle resinada,0,1,"158,57983","1,35"
"2,28",3,11405,estampado,0,1,"72,49449","1,40"
"2,28",3,11406,estampado,0,1,"72,49449","1,40"
"2,28",3,11407,estampado,0,1,"72,49449","1,40"
"2,28",3,11408,estampado,0,1,"42,86345","1,60"
"2,28",3,11409,estampado,0,1,"42,86345","1,60"
"2,28",3,11410,estampado,0,1,"42,86345","1,60"
"2,28",3,11411,estampado,0,1,"42,86345","1,60"
"2,28",3,11412,estampado,0,1,"42,86345","1,60"
"2,28",3,11413,estampado,0,1,"42,86345","1,60"
"2,28",3,11414,estampado,0,1,"42,86345","1,60"
"2,28",3,11415,estampado,0,1,"42,86345","1,60"
"2,28",3,11416,estampado,0,1,"42,86345","1,60"
"2,28",3,11417,estampado,0,1,"42,86345","1,60"
"2,28",3,11418,estampado,0,1,"42,86345","1,60"
"2,28",3,11419,estampado,0,1,"42,86345","1,60"
"2,28",3,11420,estampado,0,1,"42,86345","1,60"
"2,28",3,11421,estampado,0,1,"42,86345","1,60"
"2,28",3,11422,estampado,0,1,"42,86345","1,60"
"2,28",3,11423,estampado,0,1,"42,86345","1,60"
"2,28",3,11424,estampado,0,1,"42,86345","1,60"
"2,28",3,11425,estampado,0,1,"42,86345","1,60"
"2,28",3,11426,estampado,0,1,"42,86345","1,60"
"2,28",3,11427,estampado,0,1,"42,86345","1,60"
"2,28",3,11428,estampado,0,1,"42,86345","1,60"
"2,28",3,11429,algodão liso,0,1,"42,86345","1,60"
"2,28",3,11430,algodão liso,0,1,"42,86345","1,60"
"2,28",3,11431,estampado,0,1,"42,86345","1,60"
"2,28",3,11432,couro sintético,0,1,"119,48","1,40"
"2,28",3,11433,estampado,0,1,"142,4799","1,40"
"2,28",3,11434,estampado,0,1,"142,4799","1,40"
"2,28",3,11435,estampado,0,1,"142,4799","1,40"
"2,28",3,11436,estampado,0,1,"142,4799","1,40"
"2,28",3,11437,estampado,0,1,"142,4799","1,40"
"2,28",3,11438,estampado,0,1,"142,4799","1,40"
"2,28",3,11439,linho estampado,0,1,"174,1421","1,40"
"2,28",3,11440,linho geométrico,0,1,"174,1421","1,40"
"2,28",3,11441,linho estampado,0,1,"174,1421","1,40"
"2,28",3,11442,linho estampado,0,1,"174,1421","1,40"
"2,28",3,11443,linho xadrez,0,1,"174,1421","1,40"
"2,28",3,11444,linho estampado,0,1,"174,1421","1,40"
"2,28",3,11445,linho listrado,0,1,"174,1421","1,40"
"2,28",3,11446,linho listrado,0,1,"174,1421","1,40"
"2,28",3,11447,linho geométrico,0,1,"174,1421","1,40"
"2,28",3,11448,linho estampado,0,1,"174,1421","1,40"
"2,28",3,11449,seda mista,0,1,"128,35139","1,40"
"2,28",3,11450,seda mista,0,1,"131,99553","1,40"
"2,28",3,11451,jacquard de seda,0,1,"471,946","1,35"
"2,28",3,11452,seda bordada,0,1,"516,751","1,35"
"2,28",3,11453,seda,0,1,"259,63004","1,35"
"2,28",3,11454,seda,0,1,"299,2974","1,35"
"2,28",3,11455,seda,0,1,"246,1288","1,35"
"2,28",3,11456,seda xadrez,0,1,"246,1288","1,35"
"2,28",3,11457,seda listrada,0,1,"246,1288","1,35"
"2,28",3,11458,crochê,0,1,"162,64215","1,35"
"2,28",3,11459,crochê,0,1,"144,5708","1,35"
"2,28",3,11460,crochê,0,1,"144,5708","1,35"
"2,28",3,11461,crochê,0,1,"144,5708","1,35"
"2,28",3,11462,tafetá seda mista,0,1,"90,56584","1,35"
"2,28",3,11463,sarja,0,1,"32,34921","1,60"
"2,28",3,11464,liso flamê,0,1,"95,2853","1,40"
"2,28",3,11465,camurça,0,1,"53,4673","1,40"
"2,28",3,11466,veludo,0,1,"77,00486","1,40"
"2,28",3,11467,chevron,0,1,"107,532","1,40"
"2,28",3,11468,rústico,0,1,"107,532","1,40"
"2,28",3,11469,camurça,0,1,"83,636","1,40"
"2,28",3,11470,voil crepe,0,1,"37,9349","3,00"
"2,28",3,11471,rústico,0,1,"47,88161","3,00"
"2,28",3,11472,rústico,0,1,"55,88677","2,90"
"2,28",3,11473,voil,0,1,"47,88161","2,90"
"2,28",3,11474,rústico,0,1,"69,26853","2,90"
"2,28",3,11475,rústico,0,1,"39,09983","3,00"
"2,28",3,11476,rústico,0,1,"55,88677","3,00"
"2,28",3,11477,rústico,0,1,"55,88677","3,00"
"2,28",3,11478,rústico,0,1,"39,09983","3,00"
"2,28",3,11479,rústico,0,1,"39,09983","3,00"
"2,28",3,11480,rústico,0,1,"47,88161","2,90"
"2,28",3,11481,rústico,0,1,"47,88161","3,00"
"2,28",3,11482,rústico,0,1,"47,88161","3,00"
"2,28",3,11483,rústico,0,1,"39,09983","3,00"
"2,28",3,11484,rústico,0,1,"39,09983","3,00"
"2,28",3,11485,rústico,0,1,"47,88161","3,00"
"2,28",3,11486,organza,0,1,"47,88161","2,90"
"2,28",3,11487,organza,0,1,"47,88161","2,90"
"2,28",3,11488,organza,0,1,"47,88161","3,00"
"2,28",3,11489,organza,0,1,"47,88161","2,90"
"2,28",3,11490,voil,0,1,"47,88161","3,00"
"2,28",3,11491,organza,0,1,"47,88161","3,00"
"2,28",3,11492,organza,0,1,"39,09983","3,00"
"2,28",3,11493,rústico,0,1,"47,88161","3,00"
"2,28",3,11494,rústico,0,1,"47,88161","3,00"
"2,28",3,11495,rústico,0,1,"47,88161","3,00"
"2,28",3,11496,rústico,0,1,"47,88161","3,00"
"2,28",3,11497,rústico,0,1,"47,88161","3,00"
"2,28",3,11498,voil,0,1,"20,99861","2,90"
"2,28",3,11499,voil,0,1,"15,26357","3,00"
"2,28",3,11500,rústico,0,1,"55,88677","3,00"
"2,28",3,11501,organza,0,1,"69,26853","3,00"
"2,28",3,11502,organza,0,1,"69,26853","3,00"
