markup,product_type,code,description,supplier_price,ipi,supplier_id,width,supplier_table_discount
"2,30",3,4487,TECIDO ALGODÃO ESTAMPADO,"R$ 70,22",0,10,0,40
"2,30",3,4489,TECIDO ALGODÃO ESTAMPADO,"R$ 70,22",0,10,0,40
"2,30",3,4491,TECIDO ALGODÃO ESTAMPADO,"R$ 70,22",0,10,0,40
"2,3",3,4493,TECIDO ALGODÃO ESTAMPADO,"R$ 70,22",0,10,0,40
"2,3",3,4495,TECIDO ALGODÃO ESTAMPADO,"R$ 70,22",0,10,0,40
"2,3",3,4497,TECIDO ALGODÃO ESTAMPADO,"R$ 70,22",0,10,0,40
"2,3",3,4499,TECIDO ALGODÃO ESTAMPADO,"R$ 70,22",0,10,0,40
"2,3",3,4501,TECIDO ALGODÃO ESTAMPADO,"R$ 70,22",0,10,0,40
"2,3",3,4503,TECIDO ALGODÃO ESTAMPADO,"R$ 70,22",0,10,0,40
"2,3",3,4505,TECIDO ALGODÃO ESTAMPADO,"R$ 70,22",0,10,0,40
"2,3",3,4524,LINHO FLORAL,"R$90,10",0,10,0,40
"2,3",3,4529,LINHO LISTRDO,"R$90,10",0,10,0,40
"2,3",3,4531,LINHO FLORAL,"R$90,10",0,10,0,40
"2,3",3,4535,TELA LISA PESADA,"R$ 79,72",0,10,0,40
"2,3",3,4537,TELA LISA PESADA,"R$ 79,72",0,10,0,40
"2,3",3,4539,TELA FLORAL,"R$106,97",0,10,0,40
"2,3",3,4541,TELA PESADA LISTRADA,"R$106,97",0,10,0,40
"2,3",3,4543,TELA PESADA FLORAL,"R$106,97",0,10,0,40
"2,3",3,4549,ACRÍLICO LISTRADO,"R$ 84,21",0,10,0,40
"2,3",3,4552,ACRÍLICO LISTRADO,"R$ 84,21",0,10,0,40
"2,3",3,4554,ACRÍLICO COM BOLAS,"R$ 84,21",0,10,0,40
"2,3",3,4800,LINHO LISO MISTO,"R$ 77,28",0,10,0,40
"2,3",3,4802,LINHO LISO MISTO,"R$ 77,28",0,10,0,40
"2,3",3,4556,ACRÍLICO FLORAL,"R$ 84,21",0,10,0,40
"2,3",3,4558,acrílico FLORAL,"R$ 84,21",0,10,0,40
"2,3",3,4562,LINHO FLORAL,"R$ 90,78",0,10,0,40
"2,3",3,4564,ALGODÃO PACH-WORK,"R$ 77,41",0,10,0,40
"2,3",3,4566,LINHO FLORAL,"R$ 90,78",0,10,0,40
"2,3",3,4569,LINHO LISTRADO,"R$ 90,78",0,10,0,40
"2,3",3,4571,LISTRADO EM LINHO,"R$ 90,78",0,10,0,40
"2,3",3,4573,LINHO FLORAL,"R$ 90,78",0,10,0,40
"2,3",3,4575,LINHO FLORAL,"R$ 90,78",0,10,0,40
"2,3",3,4577,LINHO FLORAL,"R$ 90,78",0,10,0,40
"2,3",3,4581,LINHO FLORAL,"R$90,10",0,10,0,40
"2,3",3,4583,LINHO LISTRADO,"R$90,10",0,10,0,40
"2,3",3,4585,LINHO LISTRADO,"R$90,10",0,10,0,40
"2,3",3,4587,LINHO LISTRADO,"R$90,10",0,10,0,40
"2,3",3,4589,LINHO LISTRADO,"R$90,10",0,10,0,40
"2,3",3,4591,LINHO LISTRADO,"R$90,10",0,10,0,40
"2,3",3,4593,LINHO LISTRADO,"R$90,10",0,10,0,40
"2,3",3,4595,LINHO BICOLOR LISTRADO,"R$90,10",0,10,0,40
"2,3",3,4597,LINHO FLORAL,"R$90,10",0,10,0,40
"2,3",3,4599,LINHO LISTRADO,"R$90,10",0,10,0,40
"2,3",3,4620,LINHO ESTAMPADO,"R$ 91,39",0,10,0,40
"2,3",3,4631,LINHO ESTAMPADO,"R$ 99,88",0,10,0,40
"2,3",3,4641,LINHO LISTRADO,"R$90,10",0,10,0,40
"2,3",3,4643,LINHO LISTRADO,"R$90,10",0,10,0,40
"2,3",3,4645,LINHO LISTRADO,"R$90,10",0,10,0,40
"2,3",3,4647,LINHO FLORAL,"R$90,10",0,10,0,40
"2,3",3,4649,LINHO LISTRADO,"R$90,10",0,10,0,40
"2,3",3,4670,AQUABLOCKFLORAL,"R$ 53,07",0,10,0,40
"2,3",3,4672,AQUABLOCK LISTRADO,"R$ 53,07",0,10,0,40
"2,3",3,4674,AQUABLOCK FLORAL,"R$ 53,07",0,10,0,40
"2,3",3,4676,AQUABLOCK FLORAL,"R$ 53,07",0,10,0,40
"2,3",3,4678,AQUABLOCK LISO,"R$ 53,07",0,10,0,40
"2,3",3,4724,JACQUARD DE LINHO LISTRADO,"R$ 89,21",0,10,0,40
"2,3",3,4726,JACQUARD DE LINHO LISTRADO,"R$ 89,21",0,10,0,40
"2,3",3,4751,AQUATEC LISTRADO,"R$ 53,02",0,10,0,40
"2,3",3,4753,AQUATEC LISTRADO,"R$ 53,02",0,10,0,40
"2,3",3,4755,AQUATEC LISTRADO,"R$ 53,02",0,10,0,40
"2,3",3,4757,AQUTEC C/ FOLHAGEM,"R$ 53,02",0,10,0,40
"2,3",3,4759,AQUTEC C/ FOLHAGEM,"R$ 53,02",0,10,0,40
"2,3",3,4761,AQUATEC FLORAL,"R$ 53,02",0,10,0,40
"2,3",3,4763,AQUATEC LISTRADO,"R$ 52,96",0,10,0,40
"2,3",3,4765,AQUATEC LISO,"R$ 53,02",0,10,0,40
"2,3",3,4767,AQUATEC LISO,"R$ 53,02",0,10,0,40
"2,3",3,4769,AQUATEC FLORAL,"R$ 53,02",0,10,0,40
"2,3",3,4771,AQUATEC C/FOLHAGEM,"R$ 53,02",0,10,0,40
"2,3",3,4801,LINHO LISO MISTO,"R$ 77,28",0,10,0,40
"2,3",3,4803,LINHO LISO MISTO,"R$ 77,28",0,10,0,40
"2,3",3,4939,LINHO ESTAMP. PATCHWORK,"R$142,50",0,10,0,40
